Current Pose: X: 0.00107596, Y: -0.00733293, Z: 0.127919, Yaw: 1.77749, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00107596, Y: 0.00733293, Z: -0.127919, Velocity_in: X: 0, Y: 0, Z: 0, Error: X: -0.00107596, Y: 0.00733293, Z: -0.127919, 
Current Pose: X: 0.00109455, Y: -0.00731337, Z: 0.127628, Yaw: 1.7775, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00109455, Y: 0.00731337, Z: -0.127628, Velocity_in: X: 0.000199938, Y: -5.81122e-05, Z: -0.000138829, Error: X: -0.00109455, Y: 0.00731337, Z: -0.127628, 
Current Pose: X: 0.00111194, Y: -0.00729821, Z: 0.127412, Yaw: 1.7775, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00111194, Y: 0.00729821, Z: -0.127412, Velocity_in: X: 0.000256787, Y: -0.000190643, Z: 0.000238823, Error: X: -0.00111194, Y: 0.00729821, Z: -0.127412, 
Current Pose: X: 0.00114275, Y: -0.00727287, Z: 0.127256, Yaw: 1.7775, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00114275, Y: 0.00727287, Z: -0.127256, Velocity_in: X: 0.000210299, Y: -0.000415578, Z: 5.41852e-05, Error: X: -0.00114275, Y: 0.00727287, Z: -0.127256, 
Current Pose: X: 0.00117297, Y: -0.00724103, Z: 0.127159, Yaw: 1.77755, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00117297, Y: 0.00724103, Z: -0.127159, Velocity_in: X: 0.000479167, Y: -0.000788566, Z: -4.8208e-05, Error: X: -0.00117297, Y: 0.00724103, Z: -0.127159, 
Current Pose: X: 0.00119927, Y: -0.00720636, Z: 0.127114, Yaw: 1.77759, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00119927, Y: 0.00720636, Z: -0.127114, Velocity_in: X: 0.00059565, Y: -0.000596774, Z: -0.000349179, Error: X: -0.00119927, Y: 0.00720636, Z: -0.127114, 
Current Pose: X: 0.00122316, Y: -0.00717501, Z: 0.127226, Yaw: 1.7776, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00122316, Y: 0.00717501, Z: -0.127226, Velocity_in: X: 0.000991625, Y: -0.000731199, Z: 1.19928e-05, Error: X: -0.00122316, Y: 0.00717501, Z: -0.127226, 
Current Pose: X: 0.00125061, Y: -0.00713309, Z: 0.127365, Yaw: 1.77761, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00125061, Y: 0.00713309, Z: -0.127365, Velocity_in: X: 0.000784724, Y: -0.000845045, Z: 0.000144281, Error: X: -0.00125061, Y: 0.00713309, Z: -0.127365, 
Current Pose: X: 0.00126962, Y: -0.00708489, Z: 0.127485, Yaw: 1.77763, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00126962, Y: 0.00708489, Z: -0.127485, Velocity_in: X: 0.000899245, Y: -0.000742301, Z: 0.000552501, Error: X: -0.00126962, Y: 0.00708489, Z: -0.127485, 
Current Pose: X: 0.00127999, Y: -0.00703858, Z: 0.127579, Yaw: 1.7776, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00127999, Y: 0.00703858, Z: -0.127579, Velocity_in: X: 0.00104048, Y: -0.000409825, Z: 0.000635677, Error: X: -0.00127999, Y: 0.00703858, Z: -0.127579, 
Current Pose: X: 0.00129207, Y: -0.00700739, Z: 0.127646, Yaw: 1.7776, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00129207, Y: 0.00700739, Z: -0.127646, Velocity_in: X: 0.00114393, Y: -0.000698152, Z: 0.00103036, Error: X: -0.00129207, Y: 0.00700739, Z: -0.127646, 
