Current Pose: X: 0.0016476, Y: -0.00654751, Z: 0.316661, Yaw: 1.84904, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0016476, Y: 0.00654751, Z: -0.316661, Velocity_in: X: 0, Y: 0, Z: 0, Error: X: -0.0016476, Y: 0.00654751, Z: -0.316661, 
Current Pose: X: 0.00162727, Y: -0.00653759, Z: 0.316422, Yaw: 1.84903, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00162727, Y: 0.00653759, Z: -0.316422, Velocity_in: X: 0.00270764, Y: 0.00148091, Z: 0.00103232, Error: X: -0.00162727, Y: 0.00653759, Z: -0.316422, 
Current Pose: X: 0.00160472, Y: -0.00651923, Z: 0.3163, Yaw: 1.84902, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00160472, Y: 0.00651923, Z: -0.3163, Velocity_in: X: 0.00292747, Y: 0.00150627, Z: 0.00106613, Error: X: -0.00160472, Y: 0.00651923, Z: -0.3163, 
Current Pose: X: 0.0015748, Y: -0.00649146, Z: 0.31621, Yaw: 1.84902, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0015748, Y: 0.00649146, Z: -0.31621, Velocity_in: X: 0.0030639, Y: 0.0015838, Z: 0.00121389, Error: X: -0.0015748, Y: 0.00649146, Z: -0.31621, 
Current Pose: X: 0.0015358, Y: -0.00645575, Z: 0.31613, Yaw: 1.84901, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0015358, Y: 0.00645575, Z: -0.31613, Velocity_in: X: 0.00315263, Y: 0.00163659, Z: 0.00123615, Error: X: -0.0015358, Y: 0.00645575, Z: -0.31613, 
Current Pose: X: 0.00151174, Y: -0.00643779, Z: 0.316009, Yaw: 1.84901, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00151174, Y: 0.00643779, Z: -0.316009, Velocity_in: X: 0.00340844, Y: 0.00173886, Z: 0.00130409, Error: X: -0.00151174, Y: 0.00643779, Z: -0.316009, 
Current Pose: X: 0.00149528, Y: -0.00642759, Z: 0.315908, Yaw: 1.849, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00149528, Y: 0.00642759, Z: -0.315908, Velocity_in: X: 0.00342495, Y: 0.00183824, Z: 0.00134344, Error: X: -0.00149528, Y: 0.00642759, Z: -0.315908, 
Current Pose: X: 0.00146959, Y: -0.00640702, Z: 0.315759, Yaw: 1.84899, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00146959, Y: 0.00640702, Z: -0.315759, Velocity_in: X: 0.00346933, Y: 0.00189547, Z: 0.00143279, Error: X: -0.00146959, Y: 0.00640702, Z: -0.315759, 
Current Pose: X: 0.00142651, Y: -0.00636071, Z: 0.315435, Yaw: 1.84899, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00142651, Y: 0.00636071, Z: -0.315435, Velocity_in: X: 0.00366928, Y: 0.00188894, Z: 0.00132004, Error: X: -0.00142651, Y: 0.00636071, Z: -0.315435, 
Current Pose: X: 0.00138641, Y: -0.0063151, Z: 0.315281, Yaw: 1.84899, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.00138641, Y: 0.0063151, Z: -0.315281, Velocity_in: X: 0.0039492, Y: 0.00183349, Z: 0.00136395, Error: X: -0.00138641, Y: 0.0063151, Z: -0.315281, 
Current Pose: X: 0.0013366, Y: -0.0062633, Z: 0.315145, Yaw: 1.849, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0013366, Y: 0.0062633, Z: -0.315145, Velocity_in: X: 0.00400669, Y: 0.00196519, Z: 0.00135335, Error: X: -0.0013366, Y: 0.0062633, Z: -0.315145, 
