Current Pose: X: 0.0107164, Y: 0.170614, Z: -1.95716, Yaw: 1.82529, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0107164, Y: -0.170614, Z: 1.95716, Velocity_in: X: 0, Y: 0, Z: 0, Error: X: -0.0107164, Y: -0.170614, Z: 1.95716, 
Current Pose: X: 0.0107221, Y: 0.170584, Z: -1.95705, Yaw: 1.82528, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0107221, Y: -0.170584, Z: 1.95705, Velocity_in: X: -0.00260607, Y: 0.000163581, Z: 0.00925834, Error: X: -0.0107221, Y: -0.170584, Z: 1.95705, 
Current Pose: X: 0.0107254, Y: 0.170566, Z: -1.95691, Yaw: 1.82527, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0107254, Y: -0.170566, Z: 1.95691, Velocity_in: X: -0.00254145, Y: 0.00016975, Z: 0.00914878, Error: X: -0.0107254, Y: -0.170566, Z: 1.95691, 
Current Pose: X: 0.0107484, Y: 0.17054, Z: -1.95674, Yaw: 1.82527, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0107484, Y: -0.17054, Z: 1.95674, Velocity_in: X: -0.00249027, Y: 0.000120638, Z: 0.00900116, Error: X: -0.0107484, Y: -0.17054, Z: 1.95674, 
Current Pose: X: 0.0107839, Y: 0.170499, Z: -1.95642, Yaw: 1.82527, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0107839, Y: -0.170499, Z: 1.95642, Velocity_in: X: -0.00254803, Y: 8.03331e-06, Z: 0.00909273, Error: X: -0.0107839, Y: -0.170499, Z: 1.95642, 
Current Pose: X: 0.0108034, Y: 0.170476, Z: -1.95641, Yaw: 1.82526, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0108034, Y: -0.170476, Z: 1.95641, Velocity_in: X: -0.00260659, Y: 6.60492e-06, Z: 0.00918196, Error: X: -0.0108034, Y: -0.170476, Z: 1.95641, 
Current Pose: X: 0.0108259, Y: 0.170454, Z: -1.95634, Yaw: 1.82525, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0108259, Y: -0.170454, Z: 1.95634, Velocity_in: X: -0.00258494, Y: 2.02321e-06, Z: 0.00916076, Error: X: -0.0108259, Y: -0.170454, Z: 1.95634, 
Current Pose: X: 0.0108541, Y: 0.170426, Z: -1.95626, Yaw: 1.82525, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0108541, Y: -0.170426, Z: 1.95626, Velocity_in: X: -0.00257195, Y: -0.00015452, Z: 0.00918903, Error: X: -0.0108541, Y: -0.170426, Z: 1.95626, 
Current Pose: X: 0.0108635, Y: 0.170404, Z: -1.95626, Yaw: 1.82524, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0108635, Y: -0.170404, Z: 1.95626, Velocity_in: X: -0.00256177, Y: -0.000114538, Z: 0.00912283, Error: X: -0.0108635, Y: -0.170404, Z: 1.95626, 
Current Pose: X: 0.0108762, Y: 0.170385, Z: -1.95626, Yaw: 1.82524, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0108762, Y: -0.170385, Z: 1.95626, Velocity_in: X: -0.00250974, Y: -0.000164008, Z: 0.00900322, Error: X: -0.0108762, Y: -0.170385, Z: 1.95626, 
Current Pose: X: 0.0108974, Y: 0.170363, Z: -1.95615, Yaw: 1.82524, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0108974, Y: -0.170363, Z: 1.95615, Velocity_in: X: -0.00245328, Y: -0.000258595, Z: 0.00887151, Error: X: -0.0108974, Y: -0.170363, Z: 1.95615, 
Current Pose: X: 0.0109158, Y: 0.170347, Z: -1.95604, Yaw: 1.82524, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0109158, Y: -0.170347, Z: 1.95604, Velocity_in: X: -0.00241404, Y: -0.000349233, Z: 0.00889899, Error: X: -0.0109158, Y: -0.170347, Z: 1.95604, 
Current Pose: X: 0.0109345, Y: 0.170331, Z: -1.95591, Yaw: 1.82523, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0109345, Y: -0.170331, Z: 1.95591, Velocity_in: X: -0.00237055, Y: -0.000320102, Z: 0.00890971, Error: X: -0.0109345, Y: -0.170331, Z: 1.95591, 
Current Pose: X: 0.0109526, Y: 0.17032, Z: -1.95587, Yaw: 1.82523, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0109526, Y: -0.17032, Z: 1.95587, Velocity_in: X: -0.00234769, Y: -0.000504338, Z: 0.00897426, Error: X: -0.0109526, Y: -0.17032, Z: 1.95587, 
Current Pose: X: 0.0109734, Y: 0.170306, Z: -1.95585, Yaw: 1.82523, Target Pose: X: 0, Y: 0, Z: 0, Yaw: 0, Velocity_out: X: -0.0109734, Y: -0.170306, Z: 1.95585, Velocity_in: X: -0.00221827, Y: -0.000486437, Z: 0.00887107, Error: X: -0.0109734, Y: -0.170306, Z: 1.95585, 
