Current Pose: X: -0.067510, Y: -0.350794, Z: -0.747685, Yaw: 1.748953, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.303796, Y: 1.578573, Z: 3.364582, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.067510, Y: 0.350794, Z: 0.747685, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 219827
Current Pose: X: -0.067973, Y: -0.351167, Z: -0.750407, Yaw: 1.748961, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068159, Y: 0.351245, Z: 2.626467, Velocity_in: X: -0.000984, Y: 0.000330, Z: 0.002631, Error: X: 0.067973, Y: 0.351167, Z: 0.750407, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220193
Current Pose: X: -0.068018, Y: -0.351184, Z: -0.750390, Yaw: 1.748966, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068175, Y: 0.351244, Z: 2.626349, Velocity_in: X: -0.000803, Y: 0.000588, Z: 0.002675, Error: X: 0.068018, Y: 0.351184, Z: 0.750390, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220225
Current Pose: X: -0.068061, Y: -0.351201, Z: -0.750395, Yaw: 1.748947, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068213, Y: 0.351261, Z: 2.626386, Velocity_in: X: -0.000696, Y: 0.000771, Z: 0.002779, Error: X: 0.068061, Y: 0.351201, Z: 0.750395, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220258
Current Pose: X: -0.068104, Y: -0.351220, Z: -0.750422, Yaw: 1.748941, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068255, Y: 0.351285, Z: 2.626505, Velocity_in: X: -0.000608, Y: 0.000880, Z: 0.002951, Error: X: 0.068104, Y: 0.351220, Z: 0.750422, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220291
Current Pose: X: -0.068160, Y: -0.351249, Z: -0.750431, Yaw: 1.748939, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068358, Y: 0.351350, Z: 2.626516, Velocity_in: X: -0.000694, Y: 0.001035, Z: 0.002900, Error: X: 0.068160, Y: 0.351249, Z: 0.750431, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220324
Current Pose: X: -0.068199, Y: -0.351273, Z: -0.750368, Yaw: 1.748936, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068336, Y: 0.351359, Z: 2.626224, Velocity_in: X: -0.000585, Y: 0.001076, Z: 0.002987, Error: X: 0.068199, Y: 0.351273, Z: 0.750368, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220357
Current Pose: X: -0.068241, Y: -0.351299, Z: -0.750335, Yaw: 1.748952, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068389, Y: 0.351389, Z: 2.626138, Velocity_in: X: -0.000604, Y: 0.001229, Z: 0.003032, Error: X: 0.068241, Y: 0.351299, Z: 0.750335, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220390
Current Pose: X: -0.068281, Y: -0.351328, Z: -0.750361, Yaw: 1.748948, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068421, Y: 0.351428, Z: 2.626290, Velocity_in: X: -0.000608, Y: 0.001266, Z: 0.003164, Error: X: 0.068281, Y: 0.351328, Z: 0.750361, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220423
Current Pose: X: -0.068329, Y: -0.351369, Z: -0.750505, Yaw: 1.748945, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068496, Y: 0.351515, Z: 2.626910, Velocity_in: X: -0.000632, Y: 0.001245, Z: 0.003319, Error: X: 0.068329, Y: 0.351369, Z: 0.750505, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220457
Current Pose: X: -0.068358, Y: -0.351404, Z: -0.750633, Yaw: 1.748937, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068458, Y: 0.351526, Z: 2.627342, Velocity_in: X: -0.000759, Y: 0.001123, Z: 0.003345, Error: X: 0.068358, Y: 0.351404, Z: 0.750633, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220493
Current Pose: X: -0.068387, Y: -0.351452, Z: -0.750829, Yaw: 1.748929, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068490, Y: 0.351619, Z: 2.628099, Velocity_in: X: -0.000758, Y: 0.000992, Z: 0.003372, Error: X: 0.068387, Y: 0.351452, Z: 0.750829, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220526
Current Pose: X: -0.068406, Y: -0.351489, Z: -0.750968, Yaw: 1.748926, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068474, Y: 0.351620, Z: 2.628525, Velocity_in: X: -0.000710, Y: 0.000949, Z: 0.003299, Error: X: 0.068406, Y: 0.351489, Z: 0.750968, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220557
Current Pose: X: -0.068420, Y: -0.351531, Z: -0.751091, Yaw: 1.748923, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068466, Y: 0.351680, Z: 2.628942, Velocity_in: X: -0.000793, Y: 0.000980, Z: 0.003348, Error: X: 0.068420, Y: 0.351531, Z: 0.751091, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220592
Current Pose: X: -0.068432, Y: -0.351575, Z: -0.751301, Yaw: 1.748926, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068475, Y: 0.351728, Z: 2.629766, Velocity_in: X: -0.000856, Y: 0.000907, Z: 0.003225, Error: X: 0.068432, Y: 0.351575, Z: 0.751301, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220625
Current Pose: X: -0.068448, Y: -0.351638, Z: -0.751625, Yaw: 1.748928, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068504, Y: 0.351857, Z: 2.631012, Velocity_in: X: -0.000904, Y: 0.001079, Z: 0.003091, Error: X: 0.068448, Y: 0.351638, Z: 0.751625, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220665
Current Pose: X: -0.068459, Y: -0.351672, Z: -0.751864, Yaw: 1.748935, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068498, Y: 0.351790, Z: 2.631763, Velocity_in: X: -0.001085, Y: 0.001009, Z: 0.003041, Error: X: 0.068459, Y: 0.351672, Z: 0.751864, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220695
Current Pose: X: -0.068468, Y: -0.351696, Z: -0.752064, Yaw: 1.748929, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068497, Y: 0.351783, Z: 2.632422, Velocity_in: X: -0.001029, Y: 0.000937, Z: 0.003047, Error: X: 0.068468, Y: 0.351696, Z: 0.752064, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220725
Current Pose: X: -0.068477, Y: -0.351710, Z: -0.752268, Yaw: 1.748923, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068511, Y: 0.351756, Z: 2.633141, Velocity_in: X: -0.000877, Y: 0.000844, Z: 0.003052, Error: X: 0.068477, Y: 0.351710, Z: 0.752268, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220758
Current Pose: X: -0.068482, Y: -0.351719, Z: -0.752372, Yaw: 1.748918, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068501, Y: 0.351753, Z: 2.633407, Velocity_in: X: -0.000672, Y: 0.000850, Z: 0.003219, Error: X: 0.068482, Y: 0.351719, Z: 0.752372, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220791
Current Pose: X: -0.068486, Y: -0.351727, Z: -0.752459, Yaw: 1.748908, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068498, Y: 0.351752, Z: 2.633692, Velocity_in: X: -0.000609, Y: 0.000772, Z: 0.003269, Error: X: 0.068486, Y: 0.351727, Z: 0.752459, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220824
Current Pose: X: -0.068487, Y: -0.351734, Z: -0.752588, Yaw: 1.748914, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068492, Y: 0.351761, Z: 2.634188, Velocity_in: X: -0.000403, Y: 0.000798, Z: 0.003344, Error: X: 0.068487, Y: 0.351734, Z: 0.752588, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220857
Current Pose: X: -0.068486, Y: -0.351741, Z: -0.752758, Yaw: 1.748918, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068480, Y: 0.351766, Z: 2.634821, Velocity_in: X: -0.000339, Y: 0.000686, Z: 0.003407, Error: X: 0.068486, Y: 0.351741, Z: 0.752758, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220893
Current Pose: X: -0.068485, Y: -0.351747, Z: -0.752879, Yaw: 1.748918, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068485, Y: 0.351768, Z: 2.635197, Velocity_in: X: -0.000221, Y: 0.000682, Z: 0.003550, Error: X: 0.068485, Y: 0.351747, Z: 0.752879, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220926
Current Pose: X: -0.068497, Y: -0.351757, Z: -0.753024, Yaw: 1.748901, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068537, Y: 0.351792, Z: 2.635729, Velocity_in: X: -0.000217, Y: 0.000798, Z: 0.003622, Error: X: 0.068497, Y: 0.351757, Z: 0.753024, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220959
Current Pose: X: -0.068525, Y: -0.351777, Z: -0.753262, Yaw: 1.748913, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068623, Y: 0.351846, Z: 2.636656, Velocity_in: X: -0.000150, Y: 0.000790, Z: 0.003676, Error: X: 0.068525, Y: 0.351777, Z: 0.753262, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 220992
Current Pose: X: -0.068544, Y: -0.351795, Z: -0.753466, Yaw: 1.748911, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068611, Y: 0.351860, Z: 2.637337, Velocity_in: X: -0.000246, Y: 0.000920, Z: 0.003718, Error: X: 0.068544, Y: 0.351795, Z: 0.753466, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221025
Current Pose: X: -0.068567, Y: -0.351815, Z: -0.753775, Yaw: 1.748908, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068647, Y: 0.351883, Z: 2.638520, Velocity_in: X: -0.000285, Y: 0.000942, Z: 0.003665, Error: X: 0.068567, Y: 0.351815, Z: 0.753775, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221058
Current Pose: X: -0.068594, Y: -0.351844, Z: -0.754114, Yaw: 1.748900, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068689, Y: 0.351946, Z: 2.639740, Velocity_in: X: -0.000273, Y: 0.000991, Z: 0.003632, Error: X: 0.068594, Y: 0.351844, Z: 0.754114, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221091
Current Pose: X: -0.068610, Y: -0.351870, Z: -0.754317, Yaw: 1.748893, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068667, Y: 0.351961, Z: 2.640312, Velocity_in: X: -0.000187, Y: 0.000940, Z: 0.003616, Error: X: 0.068610, Y: 0.351870, Z: 0.754317, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221123
Current Pose: X: -0.068626, Y: -0.351897, Z: -0.754522, Yaw: 1.748889, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068680, Y: 0.351990, Z: 2.641033, Velocity_in: X: -0.000237, Y: 0.000976, Z: 0.003605, Error: X: 0.068626, Y: 0.351897, Z: 0.754522, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221157
Current Pose: X: -0.068637, Y: -0.351932, Z: -0.754804, Yaw: 1.748873, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068678, Y: 0.352054, Z: 2.642095, Velocity_in: X: -0.000101, Y: 0.000844, Z: 0.003478, Error: X: 0.068637, Y: 0.351932, Z: 0.754804, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221192
Current Pose: X: -0.068644, Y: -0.351961, Z: -0.755066, Yaw: 1.748868, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068668, Y: 0.352066, Z: 2.642992, Velocity_in: X: -0.000197, Y: 0.000677, Z: 0.003618, Error: X: 0.068644, Y: 0.351961, Z: 0.755066, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221226
Current Pose: X: -0.068652, Y: -0.351994, Z: -0.755344, Yaw: 1.748877, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068680, Y: 0.352107, Z: 2.643983, Velocity_in: X: -0.000184, Y: 0.000761, Z: 0.003556, Error: X: 0.068652, Y: 0.351994, Z: 0.755344, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221258
Current Pose: X: -0.068645, Y: -0.352028, Z: -0.755572, Yaw: 1.748876, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068620, Y: 0.352147, Z: 2.644730, Velocity_in: X: -0.000228, Y: 0.000835, Z: 0.003616, Error: X: 0.068645, Y: 0.352028, Z: 0.755572, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221291
Current Pose: X: -0.068616, Y: -0.352076, Z: -0.755860, Yaw: 1.748869, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.068513, Y: 0.352243, Z: 2.645798, Velocity_in: X: -0.000313, Y: 0.000664, Z: 0.003783, Error: X: 0.068616, Y: 0.352076, Z: 0.755860, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 221324
