Current Pose: X: -0.682755, Y: -2.673506, Z: -3.707038, Yaw: 1.631970, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 3.140675, Y: 12.298129, Z: 16.681673, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.682755, Y: 2.673506, Z: 3.707038, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167223
Current Pose: X: -0.682828, Y: -2.674109, Z: -3.707590, Yaw: 1.631941, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751130, Y: 2.941647, Z: 12.976602, Velocity_in: X: -0.001566, Y: 0.000725, Z: 0.001690, Error: X: 0.682828, Y: 2.674109, Z: 3.707590, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167545
Current Pose: X: -0.682842, Y: -2.674131, Z: -3.707695, Yaw: 1.631926, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751174, Y: 2.941621, Z: 12.977036, Velocity_in: X: -0.001389, Y: 0.000748, Z: 0.001679, Error: X: 0.682842, Y: 2.674131, Z: 3.707695, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167578
Current Pose: X: -0.682875, Y: -2.674158, Z: -3.708006, Yaw: 1.631928, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751279, Y: 2.941668, Z: 12.978332, Velocity_in: X: -0.001238, Y: 0.000895, Z: 0.001578, Error: X: 0.682875, Y: 2.674158, Z: 3.708006, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167612
Current Pose: X: -0.682909, Y: -2.674175, Z: -3.708335, Yaw: 1.631925, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751318, Y: 2.941653, Z: 12.979502, Velocity_in: X: -0.001129, Y: 0.000900, Z: 0.001393, Error: X: 0.682909, Y: 2.674175, Z: 3.708335, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167644
Current Pose: X: -0.682944, Y: -2.674192, Z: -3.708603, Yaw: 1.631906, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751361, Y: 2.941671, Z: 12.980379, Velocity_in: X: -0.001042, Y: 0.001040, Z: 0.001286, Error: X: 0.682944, Y: 2.674192, Z: 3.708603, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167676
Current Pose: X: -0.682976, Y: -2.674209, Z: -3.708804, Yaw: 1.631909, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751385, Y: 2.941690, Z: 12.981015, Velocity_in: X: -0.001069, Y: 0.001203, Z: 0.001335, Error: X: 0.682976, Y: 2.674209, Z: 3.708804, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167710
Current Pose: X: -0.683019, Y: -2.674227, Z: -3.709110, Yaw: 1.631899, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751473, Y: 2.941711, Z: 12.982192, Velocity_in: X: -0.000933, Y: 0.001074, Z: 0.001334, Error: X: 0.683019, Y: 2.674227, Z: 3.709110, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167745
Current Pose: X: -0.683035, Y: -2.674241, Z: -3.709350, Yaw: 1.631912, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751394, Y: 2.941716, Z: 12.982964, Velocity_in: X: -0.000788, Y: 0.001129, Z: 0.001425, Error: X: 0.683035, Y: 2.674241, Z: 3.709350, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167776
Current Pose: X: -0.683048, Y: -2.674259, Z: -3.709555, Yaw: 1.631912, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751396, Y: 2.941745, Z: 12.983648, Velocity_in: X: -0.000885, Y: 0.001135, Z: 0.001254, Error: X: 0.683048, Y: 2.674259, Z: 3.709555, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167810
Current Pose: X: -0.683059, Y: -2.674284, Z: -3.709761, Yaw: 1.631918, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751405, Y: 2.941800, Z: 12.984369, Velocity_in: X: -0.000914, Y: 0.001013, Z: 0.001193, Error: X: 0.683059, Y: 2.674284, Z: 3.709761, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167843
Current Pose: X: -0.683075, Y: -2.674302, Z: -3.709871, Yaw: 1.631915, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751440, Y: 2.941798, Z: 12.984657, Velocity_in: X: -0.000768, Y: 0.000923, Z: 0.001235, Error: X: 0.683075, Y: 2.674302, Z: 3.709871, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167879
Current Pose: X: -0.683107, Y: -2.674318, Z: -3.710064, Yaw: 1.631912, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751531, Y: 2.941803, Z: 12.985418, Velocity_in: X: -0.000676, Y: 0.000924, Z: 0.001176, Error: X: 0.683107, Y: 2.674318, Z: 3.710064, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167912
Current Pose: X: -0.683150, Y: -2.674340, Z: -3.710340, Yaw: 1.631923, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751615, Y: 2.941855, Z: 12.986464, Velocity_in: X: -0.000533, Y: 0.001049, Z: 0.001098, Error: X: 0.683150, Y: 2.674340, Z: 3.710340, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167946
Current Pose: X: -0.683179, Y: -2.674358, Z: -3.710469, Yaw: 1.631918, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751597, Y: 2.941857, Z: 12.986770, Velocity_in: X: -0.000487, Y: 0.001038, Z: 0.001018, Error: X: 0.683179, Y: 2.674358, Z: 3.710469, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1167978
Current Pose: X: -0.683211, Y: -2.674375, Z: -3.710652, Yaw: 1.631922, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751644, Y: 2.941872, Z: 12.987467, Velocity_in: X: -0.000473, Y: 0.001132, Z: 0.001004, Error: X: 0.683211, Y: 2.674375, Z: 3.710652, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168010
Current Pose: X: -0.683243, Y: -2.674394, Z: -3.710848, Yaw: 1.631922, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751680, Y: 2.941898, Z: 12.988162, Velocity_in: X: -0.000361, Y: 0.001133, Z: 0.000953, Error: X: 0.683243, Y: 2.674394, Z: 3.710848, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168043
Current Pose: X: -0.683294, Y: -2.674422, Z: -3.711133, Yaw: 1.631937, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751803, Y: 2.941964, Z: 12.989250, Velocity_in: X: -0.000472, Y: 0.001187, Z: 0.000955, Error: X: 0.683294, Y: 2.674422, Z: 3.711133, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168076
Current Pose: X: -0.683332, Y: -2.674444, Z: -3.711280, Yaw: 1.631935, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751795, Y: 2.941965, Z: 12.989629, Velocity_in: X: -0.000416, Y: 0.001415, Z: 0.000978, Error: X: 0.683332, Y: 2.674444, Z: 3.711280, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168109
Current Pose: X: -0.683373, Y: -2.674474, Z: -3.711354, Yaw: 1.631941, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751856, Y: 2.942025, Z: 12.989812, Velocity_in: X: -0.000347, Y: 0.001447, Z: 0.000945, Error: X: 0.683373, Y: 2.674474, Z: 3.711354, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168145
Current Pose: X: -0.683401, Y: -2.674498, Z: -3.711351, Yaw: 1.631951, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751837, Y: 2.942031, Z: 12.989725, Velocity_in: X: -0.000215, Y: 0.001456, Z: 0.001072, Error: X: 0.683401, Y: 2.674498, Z: 3.711351, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168179
Current Pose: X: -0.683423, Y: -2.674528, Z: -3.711318, Yaw: 1.631950, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751844, Y: 2.942086, Z: 12.989582, Velocity_in: X: -0.000302, Y: 0.001440, Z: 0.001176, Error: X: 0.683423, Y: 2.674528, Z: 3.711318, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168212
Current Pose: X: -0.683437, Y: -2.674565, Z: -3.711164, Yaw: 1.631945, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751827, Y: 2.942150, Z: 12.988917, Velocity_in: X: -0.000485, Y: 0.001326, Z: 0.001225, Error: X: 0.683437, Y: 2.674565, Z: 3.711164, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168244
Current Pose: X: -0.683454, Y: -2.674616, Z: -3.710928, Yaw: 1.631931, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751861, Y: 2.942256, Z: 12.988011, Velocity_in: X: -0.000549, Y: 0.001438, Z: 0.001185, Error: X: 0.683454, Y: 2.674616, Z: 3.710928, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168279
Current Pose: X: -0.683467, Y: -2.674658, Z: -3.710741, Yaw: 1.631920, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751860, Y: 2.942270, Z: 12.987405, Velocity_in: X: -0.000515, Y: 0.001535, Z: 0.001008, Error: X: 0.683467, Y: 2.674658, Z: 3.710741, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168312
Current Pose: X: -0.683480, Y: -2.674701, Z: -3.710596, Yaw: 1.631918, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751871, Y: 2.942325, Z: 12.986943, Velocity_in: X: -0.000603, Y: 0.001532, Z: 0.000994, Error: X: 0.683480, Y: 2.674701, Z: 3.710596, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168344
Current Pose: X: -0.683492, Y: -2.674747, Z: -3.710471, Yaw: 1.631916, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751886, Y: 2.942380, Z: 12.986524, Velocity_in: X: -0.000553, Y: 0.001582, Z: 0.001000, Error: X: 0.683492, Y: 2.674747, Z: 3.710471, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168376
Current Pose: X: -0.683509, Y: -2.674810, Z: -3.710334, Yaw: 1.631916, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751919, Y: 2.942513, Z: 12.986031, Velocity_in: X: -0.000631, Y: 0.001484, Z: 0.000888, Error: X: 0.683509, Y: 2.674810, Z: 3.710334, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168410
Current Pose: X: -0.683519, Y: -2.674859, Z: -3.710194, Yaw: 1.631928, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751906, Y: 2.942517, Z: 12.985541, Velocity_in: X: -0.000669, Y: 0.001530, Z: 0.000985, Error: X: 0.683519, Y: 2.674859, Z: 3.710194, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168446
Current Pose: X: -0.683527, Y: -2.674925, Z: -3.709986, Yaw: 1.631928, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751909, Y: 2.942648, Z: 12.984743, Velocity_in: X: -0.000711, Y: 0.001541, Z: 0.000932, Error: X: 0.683527, Y: 2.674925, Z: 3.709986, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168479
Current Pose: X: -0.683533, Y: -2.674972, Z: -3.709827, Yaw: 1.631923, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751905, Y: 2.942635, Z: 12.984237, Velocity_in: X: -0.000584, Y: 0.001487, Z: 0.000885, Error: X: 0.683533, Y: 2.674972, Z: 3.709827, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168513
Current Pose: X: -0.683541, Y: -2.675021, Z: -3.709668, Yaw: 1.631922, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751923, Y: 2.942694, Z: 12.983677, Velocity_in: X: -0.000584, Y: 0.001557, Z: 0.000754, Error: X: 0.683541, Y: 2.675021, Z: 3.709668, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168545
Current Pose: X: -0.683546, Y: -2.675068, Z: -3.709463, Yaw: 1.631927, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751920, Y: 2.942737, Z: 12.982914, Velocity_in: X: -0.000565, Y: 0.001668, Z: 0.000650, Error: X: 0.683546, Y: 2.675068, Z: 3.709463, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168578
Current Pose: X: -0.683553, Y: -2.675128, Z: -3.709201, Yaw: 1.631922, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751932, Y: 2.942850, Z: 12.981943, Velocity_in: X: -0.000512, Y: 0.001608, Z: 0.000709, Error: X: 0.683553, Y: 2.675128, Z: 3.709201, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168611
Current Pose: X: -0.683558, Y: -2.675170, Z: -3.709017, Yaw: 1.631921, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751931, Y: 2.942835, Z: 12.981375, Velocity_in: X: -0.000471, Y: 0.001638, Z: 0.000850, Error: X: 0.683558, Y: 2.675170, Z: 3.709017, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168644
Current Pose: X: -0.683574, Y: -2.675208, Z: -3.709015, Yaw: 1.631910, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.751987, Y: 2.942861, Z: 12.981551, Velocity_in: X: -0.000314, Y: 0.001679, Z: 0.000763, Error: X: 0.683574, Y: 2.675208, Z: 3.709015, Kp: 1.100000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 1168679
