Current Pose: X: -0.009041, Y: -0.050533, Z: -0.221511, Yaw: 1.754077, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.040683, Y: 0.227397, Z: 0.996798, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.009041, Y: 0.050533, Z: 0.221511, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 776292
Current Pose: X: -0.008859, Y: -0.053093, Z: -0.225512, Yaw: 1.754105, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.009390, Y: 0.054966, Z: 0.789171, Velocity_in: X: -0.001741, Y: 0.000245, Z: -0.001812, Error: X: 0.008859, Y: 0.053093, Z: 0.225512, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 777929
Current Pose: X: -0.008952, Y: -0.053206, Z: -0.225505, Yaw: 1.754105, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.009274, Y: 0.053603, Z: 0.789262, Velocity_in: X: -0.001340, Y: 0.000677, Z: -0.002457, Error: X: 0.008952, Y: 0.053206, Z: 0.225505, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 778034
Current Pose: X: -0.009128, Y: -0.053392, Z: -0.226079, Yaw: 1.754169, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.009747, Y: 0.054040, Z: 0.791852, Velocity_in: X: -0.001122, Y: 0.001222, Z: -0.002681, Error: X: 0.009128, Y: 0.053392, Z: 0.226079, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 778165
Current Pose: X: -0.009159, Y: -0.053449, Z: -0.226131, Yaw: 1.754169, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.009266, Y: 0.053648, Z: 0.791510, Velocity_in: X: -0.001797, Y: 0.000368, Z: -0.002415, Error: X: 0.009159, Y: 0.053449, Z: 0.226131, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 778287
Current Pose: X: -0.009285, Y: -0.053683, Z: -0.226208, Yaw: 1.754154, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.009725, Y: 0.054505, Z: 0.791806, Velocity_in: X: -0.001375, Y: 0.000780, Z: -0.002023, Error: X: 0.009285, Y: 0.053683, Z: 0.226208, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 778383
Current Pose: X: -0.009240, Y: -0.053919, Z: -0.225504, Yaw: 1.754140, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.009085, Y: 0.054742, Z: 0.788558, Velocity_in: X: -0.001983, Y: 0.000085, Z: -0.000755, Error: X: 0.009240, Y: 0.053919, Z: 0.225504, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 778537
Current Pose: X: -0.009358, Y: -0.054380, Z: -0.224224, Yaw: 1.754222, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.009768, Y: 0.055993, Z: 0.783505, Velocity_in: X: -0.000831, Y: 0.000195, Z: 0.000131, Error: X: 0.009358, Y: 0.054380, Z: 0.224224, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 778917
Current Pose: X: -0.009449, Y: -0.054616, Z: -0.224409, Yaw: 1.754222, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.009771, Y: 0.055444, Z: 0.785618, Velocity_in: X: -0.001739, Y: 0.000259, Z: 0.000409, Error: X: 0.009449, Y: 0.054616, Z: 0.224409, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 779498
Current Pose: X: -0.009841, Y: -0.057691, Z: -0.232222, Yaw: 1.754330, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.011210, Y: 0.068451, Z: 0.820589, Velocity_in: X: -0.001747, Y: 0.000833, Z: 0.000310, Error: X: 0.009841, Y: 0.057691, Z: 0.232222, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 781785
Current Pose: X: -0.011135, Y: -0.058154, Z: -0.235631, Yaw: 1.754330, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.015667, Y: 0.059776, Z: 0.828118, Velocity_in: X: -0.002656, Y: -0.001357, Z: -0.002408, Error: X: 0.011135, Y: 0.058154, Z: 0.235631, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 782314
Current Pose: X: -0.010846, Y: -0.062193, Z: -0.233020, Yaw: 1.753953, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.009835, Y: 0.076331, Z: 0.812959, Velocity_in: X: -0.000724, Y: 0.001467, Z: -0.002448, Error: X: 0.010846, Y: 0.062193, Z: 0.233020, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 784364
Current Pose: X: -0.011054, Y: -0.062156, Z: -0.230786, Yaw: 1.753760, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.011782, Y: 0.062024, Z: 0.805516, Velocity_in: X: -0.001800, Y: -0.001427, Z: -0.002482, Error: X: 0.011054, Y: 0.062156, Z: 0.230786, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 784917
Current Pose: X: -0.011086, Y: -0.062185, Z: -0.230807, Yaw: 1.753760, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.011196, Y: 0.062290, Z: 0.807847, Velocity_in: X: -0.001139, Y: -0.000573, Z: -0.001981, Error: X: 0.011086, Y: 0.062185, Z: 0.230807, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 784953
Current Pose: X: -0.011116, Y: -0.062226, Z: -0.230910, Yaw: 1.753760, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.011223, Y: 0.062370, Z: 0.808290, Velocity_in: X: -0.000962, Y: -0.000345, Z: -0.001972, Error: X: 0.011116, Y: 0.062226, Z: 0.230910, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 785013
Current Pose: X: -0.011184, Y: -0.062354, Z: -0.231435, Yaw: 1.753861, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.011421, Y: 0.062802, Z: 0.810545, Velocity_in: X: -0.000893, Y: -0.000313, Z: -0.001957, Error: X: 0.011184, Y: 0.062354, Z: 0.231435, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 785162
Current Pose: X: -0.011223, Y: -0.062421, Z: -0.231625, Yaw: 1.753861, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.011358, Y: 0.062653, Z: 0.810876, Velocity_in: X: -0.002273, Y: -0.000039, Z: -0.001650, Error: X: 0.011223, Y: 0.062421, Z: 0.231625, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 785215
Current Pose: X: -0.011291, Y: -0.062506, Z: -0.231848, Yaw: 1.753861, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.011528, Y: 0.062803, Z: 0.811690, Velocity_in: X: -0.001894, Y: 0.000178, Z: -0.001557, Error: X: 0.011291, Y: 0.062506, Z: 0.231848, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 785253
Current Pose: X: -0.011575, Y: -0.062890, Z: -0.232383, Yaw: 1.753861, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.012570, Y: 0.064234, Z: 0.813877, Velocity_in: X: -0.001746, Y: 0.000337, Z: -0.001531, Error: X: 0.011575, Y: 0.062890, Z: 0.232383, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 785285
Current Pose: X: -0.012232, Y: -0.063819, Z: -0.233003, Yaw: 1.753989, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.014534, Y: 0.067074, Z: 0.816129, Velocity_in: X: -0.001448, Y: 0.000940, Z: -0.001798, Error: X: 0.012232, Y: 0.063819, Z: 0.233003, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 785380
Current Pose: X: -0.012987, Y: -0.065922, Z: -0.237146, Yaw: 1.753518, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.015627, Y: 0.073282, Z: 0.834155, Velocity_in: X: -0.002021, Y: 0.000779, Z: 0.000959, Error: X: 0.012987, Y: 0.065922, Z: 0.237146, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 785768
Current Pose: X: -0.013061, Y: -0.066275, Z: -0.239073, Yaw: 1.753459, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.013323, Y: 0.067509, Z: 0.838682, Velocity_in: X: -0.002696, Y: 0.001856, Z: 0.000046, Error: X: 0.013061, Y: 0.066275, Z: 0.239073, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 785937
Current Pose: X: -0.012825, Y: -0.071918, Z: -0.228723, Yaw: 1.753587, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.011996, Y: 0.091669, Z: 0.790182, Velocity_in: X: -0.000594, Y: 0.001030, Z: 0.000123, Error: X: 0.012825, Y: 0.071918, Z: 0.228723, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 788926
Current Pose: X: -0.013011, Y: -0.072846, Z: -0.228029, Yaw: 1.753493, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.013661, Y: 0.076092, Z: 0.797408, Velocity_in: X: -0.002739, Y: -0.001190, Z: 0.000405, Error: X: 0.013011, Y: 0.072846, Z: 0.228029, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 789662
Current Pose: X: -0.015017, Y: -0.074545, Z: -0.234693, Yaw: 1.753409, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.022040, Y: 0.080495, Z: 0.828088, Velocity_in: X: -0.002283, Y: -0.000237, Z: -0.001198, Error: X: 0.015017, Y: 0.074545, Z: 0.234693, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 791444
Current Pose: X: -0.016035, Y: -0.075570, Z: -0.233875, Yaw: 1.753503, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.019598, Y: 0.079158, Z: 0.817744, Velocity_in: X: 0.001371, Y: 0.002377, Z: -0.003461, Error: X: 0.016035, Y: 0.075570, Z: 0.233875, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 792290
Current Pose: X: -0.016015, Y: -0.075604, Z: -0.233945, Yaw: 1.753503, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.015943, Y: 0.075724, Z: 0.818879, Velocity_in: X: 0.001997, Y: 0.002317, Z: -0.001779, Error: X: 0.016015, Y: 0.075604, Z: 0.233945, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 792299
Current Pose: X: -0.015108, Y: -0.076244, Z: -0.233977, Yaw: 1.753548, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.011933, Y: 0.078482, Z: 0.818952, Velocity_in: X: 0.001971, Y: 0.002344, Z: -0.001848, Error: X: 0.015108, Y: 0.076244, Z: 0.233977, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 792613
Current Pose: X: -0.015586, Y: -0.080921, Z: -0.228491, Yaw: 1.753319, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.017261, Y: 0.097291, Z: 0.794230, Velocity_in: X: 0.001164, Y: -0.000098, Z: -0.000072, Error: X: 0.015586, Y: 0.080921, Z: 0.228491, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 795910
Current Pose: X: -0.015601, Y: -0.080967, Z: -0.227945, Yaw: 1.753319, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.015653, Y: 0.081129, Z: 0.797261, Velocity_in: X: -0.001101, Y: 0.001290, Z: 0.003225, Error: X: 0.015601, Y: 0.080967, Z: 0.227945, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 795935
Current Pose: X: -0.013197, Y: -0.070188, Z: -0.233302, Yaw: 1.753506, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.004782, Y: 0.032460, Z: 0.821913, Velocity_in: X: -0.001189, Y: 0.001340, Z: 0.003311, Error: X: 0.013197, Y: 0.070188, Z: 0.233302, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 795977
Current Pose: X: -0.015436, Y: -0.082078, Z: -0.225574, Yaw: 1.753350, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.023274, Y: 0.123694, Z: 0.781781, Velocity_in: X: -0.001260, Y: 0.000310, Z: -0.000817, Error: X: 0.015436, Y: 0.082078, Z: 0.225574, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 796577
Current Pose: X: -0.015581, Y: -0.082901, Z: -0.224732, Yaw: 1.753192, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.016087, Y: 0.085782, Z: 0.785719, Velocity_in: X: -0.000223, Y: 0.000199, Z: 0.002132, Error: X: 0.015581, Y: 0.082901, Z: 0.224732, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 796976
Current Pose: X: -0.013237, Y: -0.070267, Z: -0.233165, Yaw: 1.753537, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.005034, Y: 0.026049, Z: 0.824512, Velocity_in: X: -0.000431, Y: 0.000622, Z: 0.000427, Error: X: 0.013237, Y: 0.070267, Z: 0.233165, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 797082
Current Pose: X: -0.015737, Y: -0.082919, Z: -0.223215, Yaw: 1.753192, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.024485, Y: 0.127198, Z: 0.771304, Velocity_in: X: -0.001223, Y: -0.000147, Z: -0.000471, Error: X: 0.015737, Y: 0.082919, Z: 0.223215, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 797238
Current Pose: X: -0.015870, Y: -0.082987, Z: -0.222700, Yaw: 1.753180, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.016337, Y: 0.083224, Z: 0.778935, Velocity_in: X: 0.002517, Y: 0.000858, Z: -0.000406, Error: X: 0.015870, Y: 0.082987, Z: 0.222700, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 797605
