Current Pose: X: -0.483842, Y: -0.245541, Z: -1.088740, Yaw: 1.858953, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 2.177289, Y: 1.104935, Z: 4.899329, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.483842, Y: 0.245541, Z: 1.088740, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 465641
Current Pose: X: -0.483622, Y: -0.247140, Z: -1.086085, Yaw: 1.862303, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483578, Y: 0.247644, Z: 3.801028, Velocity_in: X: -0.004246, Y: 0.001166, Z: 0.003861, Error: X: 0.483622, Y: 0.247140, Z: 1.086085, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466007
Current Pose: X: -0.483609, Y: -0.247317, Z: -1.085804, Yaw: 1.862434, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483564, Y: 0.247936, Z: 3.800033, Velocity_in: X: -0.004222, Y: 0.001156, Z: 0.003938, Error: X: 0.483609, Y: 0.247317, Z: 1.085804, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466040
Current Pose: X: -0.483619, Y: -0.247471, Z: -1.085725, Yaw: 1.862803, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483657, Y: 0.248008, Z: 3.799957, Velocity_in: X: -0.004263, Y: 0.001018, Z: 0.003985, Error: X: 0.483619, Y: 0.247471, Z: 1.085725, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466072
Current Pose: X: -0.483621, Y: -0.247611, Z: -1.085675, Yaw: 1.863097, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483625, Y: 0.248101, Z: 3.799811, Velocity_in: X: -0.004289, Y: 0.001111, Z: 0.003915, Error: X: 0.483621, Y: 0.247611, Z: 1.085675, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466105
Current Pose: X: -0.483600, Y: -0.247725, Z: -1.085646, Yaw: 1.863304, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483527, Y: 0.248126, Z: 3.799732, Velocity_in: X: -0.004384, Y: 0.001009, Z: 0.003990, Error: X: 0.483600, Y: 0.247725, Z: 1.085646, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466139
Current Pose: X: -0.483566, Y: -0.247868, Z: -1.085604, Yaw: 1.863610, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483447, Y: 0.248370, Z: 3.799574, Velocity_in: X: -0.004266, Y: 0.000797, Z: 0.003904, Error: X: 0.483566, Y: 0.247868, Z: 1.085604, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466172
Current Pose: X: -0.483538, Y: -0.247973, Z: -1.085546, Yaw: 1.863950, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483440, Y: 0.248340, Z: 3.799354, Velocity_in: X: -0.004217, Y: 0.000526, Z: 0.004075, Error: X: 0.483538, Y: 0.247973, Z: 1.085546, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466205
Current Pose: X: -0.483513, Y: -0.248069, Z: -1.085496, Yaw: 1.864132, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483425, Y: 0.248406, Z: 3.799184, Velocity_in: X: -0.004204, Y: 0.000319, Z: 0.004098, Error: X: 0.483513, Y: 0.248069, Z: 1.085496, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466237
Current Pose: X: -0.483491, Y: -0.248156, Z: -1.085513, Yaw: 1.864472, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483412, Y: 0.248457, Z: 3.799311, Velocity_in: X: -0.004086, Y: 0.000333, Z: 0.004278, Error: X: 0.483491, Y: 0.248156, Z: 1.085513, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466271
Current Pose: X: -0.483469, Y: -0.248272, Z: -1.085526, Yaw: 1.864810, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483394, Y: 0.248681, Z: 3.799353, Velocity_in: X: -0.003958, Y: 0.000306, Z: 0.004232, Error: X: 0.483469, Y: 0.248272, Z: 1.085526, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466306
Current Pose: X: -0.483465, Y: -0.248354, Z: -1.085532, Yaw: 1.864979, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483449, Y: 0.248641, Z: 3.799368, Velocity_in: X: -0.003896, Y: 0.000254, Z: 0.004354, Error: X: 0.483465, Y: 0.248354, Z: 1.085532, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466341
Current Pose: X: -0.483480, Y: -0.248469, Z: -1.085545, Yaw: 1.865329, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483534, Y: 0.248868, Z: 3.799421, Velocity_in: X: -0.003820, Y: 0.000356, Z: 0.004385, Error: X: 0.483480, Y: 0.248469, Z: 1.085545, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466372
Current Pose: X: -0.483497, Y: -0.248546, Z: -1.085581, Yaw: 1.865677, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483555, Y: 0.248818, Z: 3.799571, Velocity_in: X: -0.003568, Y: 0.000531, Z: 0.004434, Error: X: 0.483497, Y: 0.248546, Z: 1.085581, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466405
Current Pose: X: -0.483518, Y: -0.248625, Z: -1.085621, Yaw: 1.865861, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483594, Y: 0.248899, Z: 3.799713, Velocity_in: X: -0.003552, Y: 0.000572, Z: 0.004390, Error: X: 0.483518, Y: 0.248625, Z: 1.085621, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466439
Current Pose: X: -0.483545, Y: -0.248700, Z: -1.085761, Yaw: 1.866199, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483638, Y: 0.248962, Z: 3.800305, Velocity_in: X: -0.003509, Y: 0.000586, Z: 0.004376, Error: X: 0.483545, Y: 0.248700, Z: 1.085761, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466472
Current Pose: X: -0.483585, Y: -0.248800, Z: -1.085817, Yaw: 1.866524, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483724, Y: 0.249153, Z: 3.800417, Velocity_in: X: -0.003551, Y: 0.000560, Z: 0.004175, Error: X: 0.483585, Y: 0.248800, Z: 1.085817, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466505
Current Pose: X: -0.483619, Y: -0.248876, Z: -1.085771, Yaw: 1.866695, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483740, Y: 0.249143, Z: 3.800153, Velocity_in: X: -0.003344, Y: 0.000735, Z: 0.004147, Error: X: 0.483619, Y: 0.248876, Z: 1.085771, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466538
Current Pose: X: -0.483653, Y: -0.248948, Z: -1.085634, Yaw: 1.866992, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483772, Y: 0.249199, Z: 3.799583, Velocity_in: X: -0.003281, Y: 0.000782, Z: 0.004272, Error: X: 0.483653, Y: 0.248948, Z: 1.085634, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466571
Current Pose: X: -0.483701, Y: -0.249063, Z: -1.085370, Yaw: 1.867361, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483868, Y: 0.249465, Z: 3.798533, Velocity_in: X: -0.003225, Y: 0.000951, Z: 0.004329, Error: X: 0.483701, Y: 0.249063, Z: 1.085370, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466606
Current Pose: X: -0.483735, Y: -0.249153, Z: -1.085121, Yaw: 1.867491, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483853, Y: 0.249468, Z: 3.797675, Velocity_in: X: -0.003217, Y: 0.001028, Z: 0.004550, Error: X: 0.483735, Y: 0.249153, Z: 1.085121, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466641
Current Pose: X: -0.483784, Y: -0.249252, Z: -1.084903, Yaw: 1.867873, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.483959, Y: 0.249598, Z: 3.796940, Velocity_in: X: -0.003165, Y: 0.001065, Z: 0.004540, Error: X: 0.483784, Y: 0.249252, Z: 1.084903, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466672
Current Pose: X: -0.483860, Y: -0.249382, Z: -1.084587, Yaw: 1.868168, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484126, Y: 0.249837, Z: 3.795738, Velocity_in: X: -0.003181, Y: 0.001092, Z: 0.004565, Error: X: 0.483860, Y: 0.249382, Z: 1.084587, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466705
Current Pose: X: -0.483922, Y: -0.249487, Z: -1.084285, Yaw: 1.868369, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484138, Y: 0.249854, Z: 3.794696, Velocity_in: X: -0.003199, Y: 0.001391, Z: 0.004565, Error: X: 0.483922, Y: 0.249487, Z: 1.084285, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466739
Current Pose: X: -0.483985, Y: -0.249595, Z: -1.083992, Yaw: 1.868679, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484203, Y: 0.249976, Z: 3.793679, Velocity_in: X: -0.003179, Y: 0.001510, Z: 0.004603, Error: X: 0.483985, Y: 0.249595, Z: 1.083992, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466771
Current Pose: X: -0.484053, Y: -0.249724, Z: -1.083700, Yaw: 1.869000, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484295, Y: 0.250175, Z: 3.792656, Velocity_in: X: -0.003216, Y: 0.001523, Z: 0.004580, Error: X: 0.484053, Y: 0.249724, Z: 1.083700, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466805
Current Pose: X: -0.484152, Y: -0.249890, Z: -1.083741, Yaw: 1.869172, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484495, Y: 0.250470, Z: 3.793137, Velocity_in: X: -0.003349, Y: 0.001680, Z: 0.004583, Error: X: 0.484152, Y: 0.249890, Z: 1.083741, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466837
Current Pose: X: -0.484230, Y: -0.250013, Z: -1.083943, Yaw: 1.869508, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484502, Y: 0.250443, Z: 3.794001, Velocity_in: X: -0.003364, Y: 0.001669, Z: 0.004706, Error: X: 0.484230, Y: 0.250013, Z: 1.083943, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466870
Current Pose: X: -0.484299, Y: -0.250150, Z: -1.084143, Yaw: 1.869844, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484544, Y: 0.250629, Z: 3.794701, Velocity_in: X: -0.003382, Y: 0.001927, Z: 0.004769, Error: X: 0.484299, Y: 0.250150, Z: 1.084143, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466907
Current Pose: X: -0.484383, Y: -0.250329, Z: -1.084242, Yaw: 1.870006, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484678, Y: 0.250956, Z: 3.794945, Velocity_in: X: -0.003422, Y: 0.001903, Z: 0.004783, Error: X: 0.484383, Y: 0.250329, Z: 1.084242, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466940
Current Pose: X: -0.484442, Y: -0.250470, Z: -1.084207, Yaw: 1.870326, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484648, Y: 0.250963, Z: 3.794690, Velocity_in: X: -0.003510, Y: 0.001976, Z: 0.004847, Error: X: 0.484442, Y: 0.250470, Z: 1.084207, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 466972
Current Pose: X: -0.484497, Y: -0.250604, Z: -1.084156, Yaw: 1.870651, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484690, Y: 0.251075, Z: 3.794496, Velocity_in: X: -0.003645, Y: 0.001989, Z: 0.004948, Error: X: 0.484497, Y: 0.250604, Z: 1.084156, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 467005
Current Pose: X: -0.484566, Y: -0.250785, Z: -1.084025, Yaw: 1.870808, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484809, Y: 0.251418, Z: 3.793954, Velocity_in: X: -0.003619, Y: 0.002058, Z: 0.004893, Error: X: 0.484566, Y: 0.250785, Z: 1.084025, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 467040
Current Pose: X: -0.484612, Y: -0.250929, Z: -1.083906, Yaw: 1.871139, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484772, Y: 0.251430, Z: 3.793552, Velocity_in: X: -0.003645, Y: 0.002092, Z: 0.004878, Error: X: 0.484612, Y: 0.250929, Z: 1.083906, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 467071
Current Pose: X: -0.484657, Y: -0.251068, Z: -1.083777, Yaw: 1.871451, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484816, Y: 0.251554, Z: 3.793091, Velocity_in: X: -0.003706, Y: 0.002187, Z: 0.004813, Error: X: 0.484657, Y: 0.251068, Z: 1.083777, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 467105
Current Pose: X: -0.484701, Y: -0.251208, Z: -1.083639, Yaw: 1.871615, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.484852, Y: 0.251699, Z: 3.792600, Velocity_in: X: -0.003717, Y: 0.002249, Z: 0.004777, Error: X: 0.484701, Y: 0.251208, Z: 1.083639, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 467139
