Current Pose: X: -0.201316, Y: -0.262660, Z: -0.890816, Yaw: 1.644994, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.905920, Y: 1.181968, Z: 4.008671, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.201316, Y: 0.262660, Z: 0.890816, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 235888
Current Pose: X: -0.202086, Y: -0.263438, Z: -0.893470, Yaw: 1.647515, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.202656, Y: 0.263697, Z: 3.127317, Velocity_in: X: -0.001777, Y: 0.003515, Z: 0.001757, Error: X: 0.202086, Y: 0.263438, Z: 0.893470, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236453
Current Pose: X: -0.202264, Y: -0.263519, Z: -0.893650, Yaw: 1.647568, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.202884, Y: 0.263801, Z: 3.127957, Velocity_in: X: -0.001646, Y: 0.003282, Z: 0.001673, Error: X: 0.202264, Y: 0.263519, Z: 0.893650, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236487
Current Pose: X: -0.202383, Y: -0.263576, Z: -0.893796, Yaw: 1.647697, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.202799, Y: 0.263779, Z: 3.128433, Velocity_in: X: -0.001680, Y: 0.003604, Z: 0.001567, Error: X: 0.202383, Y: 0.263576, Z: 0.893796, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236519
Current Pose: X: -0.202541, Y: -0.263653, Z: -0.894127, Yaw: 1.647799, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203098, Y: 0.263920, Z: 3.129774, Velocity_in: X: -0.001783, Y: 0.003422, Z: 0.001367, Error: X: 0.202541, Y: 0.263653, Z: 0.894127, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236552
Current Pose: X: -0.202680, Y: -0.263717, Z: -0.894437, Yaw: 1.647841, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203165, Y: 0.263941, Z: 3.130838, Velocity_in: X: -0.001837, Y: 0.003399, Z: 0.001332, Error: X: 0.202680, Y: 0.263717, Z: 0.894437, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236585
Current Pose: X: -0.202773, Y: -0.263765, Z: -0.894640, Yaw: 1.647998, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203101, Y: 0.263932, Z: 3.131445, Velocity_in: X: -0.001693, Y: 0.003429, Z: 0.001335, Error: X: 0.202773, Y: 0.263765, Z: 0.894640, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236618
Current Pose: X: -0.202884, Y: -0.263835, Z: -0.894790, Yaw: 1.648082, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203269, Y: 0.264081, Z: 3.131914, Velocity_in: X: -0.001750, Y: 0.003497, Z: 0.001358, Error: X: 0.202884, Y: 0.263835, Z: 0.894790, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236651
Current Pose: X: -0.202964, Y: -0.263904, Z: -0.894843, Yaw: 1.648127, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203247, Y: 0.264148, Z: 3.132005, Velocity_in: X: -0.001614, Y: 0.003291, Z: 0.001309, Error: X: 0.202964, Y: 0.263904, Z: 0.894843, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236684
Current Pose: X: -0.203026, Y: -0.263961, Z: -0.894878, Yaw: 1.648148, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203241, Y: 0.264159, Z: 3.132108, Velocity_in: X: -0.002289, Y: 0.003256, Z: 0.001536, Error: X: 0.203026, Y: 0.263961, Z: 0.894878, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236717
Current Pose: X: -0.203096, Y: -0.264018, Z: -0.894879, Yaw: 1.648182, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203342, Y: 0.264217, Z: 3.132077, Velocity_in: X: -0.002403, Y: 0.003385, Z: 0.001699, Error: X: 0.203096, Y: 0.264018, Z: 0.894879, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236751
Current Pose: X: -0.203155, Y: -0.264046, Z: -0.894780, Yaw: 1.648208, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203359, Y: 0.264143, Z: 3.131629, Velocity_in: X: -0.002076, Y: 0.003380, Z: 0.001805, Error: X: 0.203155, Y: 0.264046, Z: 0.894780, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236784
Current Pose: X: -0.203190, Y: -0.264065, Z: -0.894748, Yaw: 1.648253, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203316, Y: 0.264131, Z: 3.131588, Velocity_in: X: -0.001831, Y: 0.003026, Z: 0.001719, Error: X: 0.203190, Y: 0.264065, Z: 0.894748, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236816
Current Pose: X: -0.203207, Y: -0.264091, Z: -0.894708, Yaw: 1.648333, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203266, Y: 0.264182, Z: 3.131436, Velocity_in: X: -0.001777, Y: 0.002616, Z: 0.001452, Error: X: 0.203207, Y: 0.264091, Z: 0.894708, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236853
Current Pose: X: -0.203206, Y: -0.264108, Z: -0.894658, Yaw: 1.648359, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203203, Y: 0.264167, Z: 3.131252, Velocity_in: X: -0.001830, Y: 0.002021, Z: 0.002008, Error: X: 0.203206, Y: 0.264108, Z: 0.894658, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236887
Current Pose: X: -0.203204, Y: -0.264116, Z: -0.894557, Yaw: 1.648477, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203196, Y: 0.264145, Z: 3.130847, Velocity_in: X: -0.001733, Y: 0.001849, Z: 0.002042, Error: X: 0.203204, Y: 0.264116, Z: 0.894557, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236919
Current Pose: X: -0.203207, Y: -0.264107, Z: -0.894434, Yaw: 1.648614, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203218, Y: 0.264076, Z: 3.130396, Velocity_in: X: -0.001381, Y: 0.002286, Z: 0.002272, Error: X: 0.203207, Y: 0.264107, Z: 0.894434, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236952
Current Pose: X: -0.203210, Y: -0.264080, Z: -0.894761, Yaw: 1.648636, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203219, Y: 0.263984, Z: 3.131993, Velocity_in: X: -0.001468, Y: 0.002081, Z: 0.002377, Error: X: 0.203210, Y: 0.264080, Z: 0.894761, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 236985
Current Pose: X: -0.203219, Y: -0.264038, Z: -0.895160, Yaw: 1.648782, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203250, Y: 0.263894, Z: 3.133458, Velocity_in: X: -0.001230, Y: 0.001508, Z: 0.002662, Error: X: 0.203219, Y: 0.264038, Z: 0.895160, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237019
Current Pose: X: -0.203229, Y: -0.263985, Z: -0.895513, Yaw: 1.648863, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203265, Y: 0.263797, Z: 3.134649, Velocity_in: X: -0.001434, Y: 0.001591, Z: 0.002370, Error: X: 0.203229, Y: 0.263985, Z: 0.895513, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237052
Current Pose: X: -0.203225, Y: -0.263934, Z: -0.895683, Yaw: 1.648909, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203213, Y: 0.263755, Z: 3.135061, Velocity_in: X: -0.001092, Y: 0.001306, Z: 0.002308, Error: X: 0.203225, Y: 0.263934, Z: 0.895683, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237085
Current Pose: X: -0.203215, Y: -0.263866, Z: -0.895821, Yaw: 1.649013, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203178, Y: 0.263631, Z: 3.135512, Velocity_in: X: -0.000989, Y: 0.001039, Z: 0.002233, Error: X: 0.203215, Y: 0.263866, Z: 0.895821, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237117
Current Pose: X: -0.203220, Y: -0.263807, Z: -0.895925, Yaw: 1.649122, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203239, Y: 0.263598, Z: 3.135839, Velocity_in: X: -0.000834, Y: 0.000781, Z: 0.002557, Error: X: 0.203220, Y: 0.263807, Z: 0.895925, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237153
Current Pose: X: -0.203219, Y: -0.263734, Z: -0.896069, Yaw: 1.649130, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203216, Y: 0.263478, Z: 3.136385, Velocity_in: X: -0.000643, Y: 0.000795, Z: 0.002497, Error: X: 0.203219, Y: 0.263734, Z: 0.896069, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237187
Current Pose: X: -0.203231, Y: -0.263672, Z: -0.896249, Yaw: 1.649179, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203271, Y: 0.263455, Z: 3.137050, Velocity_in: X: -0.000485, Y: 0.000817, Z: 0.002516, Error: X: 0.203231, Y: 0.263672, Z: 0.896249, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237220
Current Pose: X: -0.203269, Y: -0.263601, Z: -0.896410, Yaw: 1.649242, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203402, Y: 0.263355, Z: 3.137595, Velocity_in: X: -0.000241, Y: 0.000948, Z: 0.002084, Error: X: 0.203269, Y: 0.263601, Z: 0.896410, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237252
Current Pose: X: -0.203300, Y: -0.263533, Z: -0.896493, Yaw: 1.649301, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203409, Y: 0.263292, Z: 3.137807, Velocity_in: X: -0.000069, Y: 0.000850, Z: 0.001880, Error: X: 0.203300, Y: 0.263533, Z: 0.896493, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237286
Current Pose: X: -0.203321, Y: -0.263485, Z: -0.896474, Yaw: 1.649321, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203395, Y: 0.263320, Z: 3.137638, Velocity_in: X: 0.000112, Y: 0.001278, Z: 0.002003, Error: X: 0.203321, Y: 0.263485, Z: 0.896474, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237318
Current Pose: X: -0.203347, Y: -0.263415, Z: -0.896453, Yaw: 1.649366, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203437, Y: 0.263166, Z: 3.137566, Velocity_in: X: 0.000065, Y: 0.001081, Z: 0.001837, Error: X: 0.203347, Y: 0.263415, Z: 0.896453, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237351
Current Pose: X: -0.203378, Y: -0.263357, Z: -0.896476, Yaw: 1.649372, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.203487, Y: 0.263155, Z: 3.137690, Velocity_in: X: -0.000174, Y: 0.000885, Z: 0.001562, Error: X: 0.203378, Y: 0.263357, Z: 0.896476, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 237385
