Current Pose: X: -0.035160, Y: -0.164675, Z: -0.122400, Yaw: 1.751860, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.158220, Y: 0.741037, Z: 0.550800, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.035160, Y: 0.164675, Z: 0.122400, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 667479
Current Pose: X: -0.000994, Y: -0.002812, Z: -0.011326, Yaw: 1.751805, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.000845, Y: 0.001464, Z: 0.039356, Velocity_in: X: 0.007948, Y: -0.002302, Z: -0.001704, Error: X: 0.000994, Y: 0.002812, Z: 0.011326, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 672709
Current Pose: X: -0.000971, Y: -0.002628, Z: -0.011136, Yaw: 1.565659, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.000891, Y: 0.001982, Z: 0.038786, Velocity_in: X: 0.009739, Y: -0.002319, Z: -0.001742, Error: X: 0.000971, Y: 0.002628, Z: 0.011136, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 672863
Current Pose: X: -0.000999, Y: -0.002594, Z: -0.011003, Yaw: 1.565975, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.001096, Y: 0.002477, Z: 0.038379, Velocity_in: X: 0.009648, Y: -0.000403, Z: -0.001251, Error: X: 0.000999, Y: 0.002594, Z: 0.011003, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673354
Current Pose: X: -0.035311, Y: -0.165536, Z: -0.116877, Yaw: 1.751790, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.155405, Y: 0.735831, Z: 0.514942, Velocity_in: X: 0.008674, Y: 0.000170, Z: -0.001343, Error: X: 0.035311, Y: 0.165536, Z: 0.116877, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673373
Current Pose: X: -0.035329, Y: -0.165622, Z: -0.116446, Yaw: 1.751790, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.035391, Y: 0.165924, Z: 0.407128, Velocity_in: X: -0.000984, Y: 0.000149, Z: 0.007121, Error: X: 0.035329, Y: 0.165622, Z: 0.116446, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673670
Current Pose: X: -0.002545, Y: -0.008606, Z: -0.188164, Yaw: 1.569137, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.112200, Y: -0.540952, Z: 0.730292, Velocity_in: X: -0.001352, Y: 0.000338, Z: 0.007370, Error: X: 0.002545, Y: 0.008606, Z: 0.188164, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 674585
Current Pose: X: -0.000620, Y: -0.008161, Z: -0.195093, Yaw: 1.753515, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.006118, Y: 0.006604, Z: 0.689755, Velocity_in: X: -0.004374, Y: 0.002315, Z: 0.002895, Error: X: 0.000620, Y: 0.008161, Z: 0.195093, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 674861
Current Pose: X: -0.000572, Y: -0.006644, Z: -0.010075, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.000404, Y: 0.001337, Z: -0.149755, Velocity_in: X: -0.002387, Y: 0.000720, Z: 0.004216, Error: X: 0.000572, Y: 0.006644, Z: 0.010075, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 674963
Current Pose: X: -0.000169, Y: -0.007557, Z: -0.191275, Yaw: 1.753515, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.001239, Y: 0.010752, Z: 0.850661, Velocity_in: X: 0.002272, Y: 0.000657, Z: 0.000345, Error: X: 0.000169, Y: 0.007557, Z: 0.191275, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 674976
Current Pose: X: -0.000093, Y: -0.007442, Z: -0.189318, Yaw: 1.752478, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.000176, Y: 0.007040, Z: 0.660657, Velocity_in: X: -0.000831, Y: 0.000325, Z: 0.003233, Error: X: 0.000093, Y: 0.007442, Z: 0.189318, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675035
Current Pose: X: -0.000617, Y: -0.006545, Z: -0.010132, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.002453, Y: 0.003402, Z: -0.143723, Velocity_in: X: -0.001006, Y: -0.000048, Z: 0.002543, Error: X: 0.000617, Y: 0.006545, Z: 0.010132, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675086
Current Pose: X: -0.000719, Y: -0.006333, Z: -0.010325, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.001077, Y: 0.005594, Z: 0.036331, Velocity_in: X: 0.003018, Y: 0.000824, Z: -0.000310, Error: X: 0.000719, Y: 0.006333, Z: 0.010325, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675148
Current Pose: X: -0.000777, Y: -0.006208, Z: -0.010462, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.000978, Y: 0.005770, Z: 0.036752, Velocity_in: X: 0.003807, Y: 0.001024, Z: -0.001111, Error: X: 0.000777, Y: 0.006208, Z: 0.010462, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675167
Current Pose: X: 0.000318, Y: -0.006781, Z: -0.178873, Yaw: 1.751664, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.004150, Y: 0.008787, Z: 0.794467, Velocity_in: X: 0.004202, Y: 0.000914, Z: -0.000935, Error: X: -0.000318, Y: 0.006781, Z: 0.178873, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675441
Current Pose: X: -0.000906, Y: -0.005576, Z: -0.010864, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.005188, Y: 0.001356, Z: -0.129985, Velocity_in: X: -0.000852, Y: -0.000132, Z: 0.002552, Error: X: 0.000906, Y: 0.005576, Z: 0.010864, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675492
Current Pose: X: -0.000965, Y: -0.004972, Z: -0.011183, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.001172, Y: 0.002858, Z: 0.039462, Velocity_in: X: 0.006451, Y: -0.000397, Z: -0.001895, Error: X: 0.000965, Y: 0.004972, Z: 0.011183, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675681
Current Pose: X: 0.000473, Y: -0.006626, Z: -0.178836, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.005503, Y: 0.012416, Z: 0.793580, Velocity_in: X: 0.008275, Y: -0.001030, Z: -0.001716, Error: X: -0.000473, Y: 0.006626, Z: 0.178836, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675735
Current Pose: X: 0.000585, Y: -0.006534, Z: -0.178579, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.000977, Y: 0.006211, Z: 0.624769, Velocity_in: X: -0.000206, Y: -0.000731, Z: 0.002006, Error: X: -0.000585, Y: 0.006534, Z: 0.178579, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675777
Current Pose: X: 0.000895, Y: -0.006345, Z: -0.177809, Yaw: 1.752813, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.001983, Y: 0.005684, Z: 0.621562, Velocity_in: X: -0.000375, Y: -0.001381, Z: 0.002276, Error: X: -0.000895, Y: 0.006345, Z: 0.177809, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675863
Current Pose: X: 0.001193, Y: -0.006240, Z: -0.180795, Yaw: 1.752834, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.002233, Y: 0.005874, Z: 0.635769, Velocity_in: X: -0.000427, Y: -0.002801, Z: 0.001951, Error: X: -0.001193, Y: 0.006240, Z: 0.180795, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 675967
Current Pose: X: -0.001005, Y: -0.004322, Z: -0.011407, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.008695, Y: -0.002394, Z: -0.129465, Velocity_in: X: 0.000330, Y: -0.002711, Z: 0.001594, Error: X: 0.001005, Y: 0.004322, Z: 0.011407, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 676025
Current Pose: X: -0.001028, Y: -0.003830, Z: -0.011610, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.001112, Y: 0.002111, Z: 0.040839, Velocity_in: X: 0.009279, Y: -0.001505, Z: -0.002356, Error: X: 0.001028, Y: 0.003830, Z: 0.011610, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 676232
Current Pose: X: 0.001269, Y: -0.004554, Z: -0.191388, Yaw: 1.752834, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.009312, Y: 0.007088, Z: 0.849637, Velocity_in: X: 0.010433, Y: -0.001881, Z: -0.002347, Error: X: -0.001269, Y: 0.004554, Z: 0.191388, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 676255
Current Pose: X: 0.001138, Y: -0.004162, Z: -0.191269, Yaw: 1.752834, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.000678, Y: 0.002791, Z: 0.669320, Velocity_in: X: 0.005110, Y: -0.002010, Z: 0.001263, Error: X: -0.001138, Y: 0.004162, Z: 0.191269, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 676339
Current Pose: X: -0.001047, Y: -0.003276, Z: -0.011666, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.008695, Y: 0.000173, Z: -0.138770, Velocity_in: X: 0.005219, Y: -0.002204, Z: 0.001526, Error: X: 0.001047, Y: 0.003276, Z: 0.011666, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 676408
Current Pose: X: 0.000905, Y: -0.003566, Z: -0.189524, Yaw: 1.752834, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.007736, Y: 0.004583, Z: 0.841191, Velocity_in: X: 0.007648, Y: -0.002143, Z: -0.002148, Error: X: -0.000905, Y: 0.003566, Z: 0.189524, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 676419
Current Pose: X: -0.001037, Y: -0.003197, Z: -0.011611, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.007831, Y: 0.001905, Z: -0.137273, Velocity_in: X: 0.005279, Y: -0.001399, Z: 0.001884, Error: X: 0.001037, Y: 0.003197, Z: 0.011611, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 676483
Current Pose: X: -0.000994, Y: -0.002812, Z: -0.011326, Yaw: 1.751794, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.000845, Y: 0.001464, Z: 0.039356, Velocity_in: X: 0.007948, Y: -0.002302, Z: -0.001704, Error: X: 0.000994, Y: 0.002812, Z: 0.011326, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 676666
Current Pose: X: -0.000971, Y: -0.002628, Z: -0.011136, Yaw: 1.565659, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.000891, Y: 0.001982, Z: 0.038786, Velocity_in: X: 0.009739, Y: -0.002319, Z: -0.001742, Error: X: 0.000971, Y: 0.002628, Z: 0.011136, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 676879
Current Pose: X: -0.000999, Y: -0.002594, Z: -0.011003, Yaw: 1.565975, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.001096, Y: 0.002477, Z: 0.038379, Velocity_in: X: 0.009648, Y: -0.000403, Z: -0.001251, Error: X: 0.000999, Y: 0.002594, Z: 0.011003, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 677195
Current Pose: X: 0.000505, Y: -0.009794, Z: -0.176512, Yaw: 1.752570, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.005768, Y: 0.034996, Z: 0.783301, Velocity_in: X: 0.008674, Y: 0.000170, Z: -0.001343, Error: X: -0.000505, Y: 0.009794, Z: 0.176512, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 677317
Current Pose: X: 0.000558, Y: -0.010089, Z: -0.179978, Yaw: 1.752492, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.000743, Y: 0.011121, Z: 0.633388, Velocity_in: X: -0.002644, Y: 0.000546, Z: 0.002669, Error: X: -0.000558, Y: 0.010089, Z: 0.179978, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 677671
Current Pose: X: 0.000705, Y: -0.010424, Z: -0.180288, Yaw: 1.752426, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.001219, Y: 0.011595, Z: 0.631318, Velocity_in: X: -0.002150, Y: -0.000317, Z: 0.001498, Error: X: -0.000705, Y: 0.010424, Z: 0.180288, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 677762
Current Pose: X: 0.000775, Y: -0.010665, Z: -0.180559, Yaw: 1.752385, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: -0.001021, Y: 0.011510, Z: 0.632229, Velocity_in: X: -0.003135, Y: -0.000592, Z: 0.001693, Error: X: -0.000775, Y: 0.010665, Z: 0.180559, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 677821
