Current Pose: X: -0.189437, Y: -1.137932, Z: -0.046541, Yaw: 1.848436, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.852465, Y: 5.120694, Z: 0.209435, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.189437, Y: 1.137932, Z: 0.046541, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 572821
Current Pose: X: -0.189582, Y: -1.140770, Z: -0.048852, Yaw: 1.848151, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.189401, Y: 1.140650, Z: 0.170996, Velocity_in: X: -0.001262, Y: 0.000033, Z: 0.000922, Error: X: 0.189582, Y: 1.140770, Z: 0.048852, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574012
Current Pose: X: -0.189516, Y: -1.140724, Z: -0.048933, Yaw: 1.848156, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.189283, Y: 1.140564, Z: 0.171344, Velocity_in: X: -0.001094, Y: -0.000138, Z: 0.000926, Error: X: 0.189516, Y: 1.140724, Z: 0.048933, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574047
Current Pose: X: -0.189468, Y: -1.140691, Z: -0.049000, Yaw: 1.848157, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.189303, Y: 1.140575, Z: 0.171567, Velocity_in: X: -0.000936, Y: -0.000376, Z: 0.000880, Error: X: 0.189468, Y: 1.140691, Z: 0.049000, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574080
Current Pose: X: -0.189430, Y: -1.140642, Z: -0.049057, Yaw: 1.848150, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.189296, Y: 1.140469, Z: 0.171757, Velocity_in: X: -0.000936, Y: -0.000425, Z: 0.000947, Error: X: 0.189430, Y: 1.140642, Z: 0.049057, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574113
Current Pose: X: -0.189386, Y: -1.140586, Z: -0.049084, Yaw: 1.848153, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.189233, Y: 1.140389, Z: 0.171820, Velocity_in: X: -0.000578, Y: -0.000568, Z: 0.000893, Error: X: 0.189386, Y: 1.140586, Z: 0.049084, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574146
Current Pose: X: -0.189310, Y: -1.140507, Z: -0.049036, Yaw: 1.848152, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.189045, Y: 1.140232, Z: 0.171579, Velocity_in: X: -0.000322, Y: -0.000760, Z: 0.001016, Error: X: 0.189310, Y: 1.140507, Z: 0.049036, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574179
Current Pose: X: -0.189197, Y: -1.140438, Z: -0.049003, Yaw: 1.848154, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.188799, Y: 1.140199, Z: 0.171477, Velocity_in: X: -0.000221, Y: -0.000742, Z: 0.000959, Error: X: 0.189197, Y: 1.140438, Z: 0.049003, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574213
Current Pose: X: -0.189033, Y: -1.140358, Z: -0.048984, Yaw: 1.848134, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.188462, Y: 1.140078, Z: 0.171424, Velocity_in: X: -0.000217, Y: -0.001183, Z: 0.001026, Error: X: 0.189033, Y: 1.140358, Z: 0.048984, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574245
Current Pose: X: -0.188886, Y: -1.140287, Z: -0.048989, Yaw: 1.848126, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.188371, Y: 1.140035, Z: 0.171468, Velocity_in: X: 0.000027, Y: -0.001845, Z: 0.001106, Error: X: 0.188886, Y: 1.140287, Z: 0.048989, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574278
Current Pose: X: -0.188680, Y: -1.140196, Z: -0.048967, Yaw: 1.848126, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.187959, Y: 1.139880, Z: 0.171360, Velocity_in: X: 0.000105, Y: -0.002174, Z: 0.001066, Error: X: 0.188680, Y: 1.140196, Z: 0.048967, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 574312
