Current Pose: X: -0.134085, Y: -0.188342, Z: -0.219459, Yaw: 1.137330, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.603384, Y: 0.847539, Z: 0.987566, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.134085, Y: 0.188342, Z: 0.219459, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 212901
Current Pose: X: -0.134089, Y: -0.187958, Z: -0.219668, Yaw: 1.137411, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134046, Y: 0.187811, Z: 0.768628, Velocity_in: X: -0.001214, Y: -0.000205, Z: 0.000463, Error: X: 0.134089, Y: 0.187958, Z: 0.219668, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213260
Current Pose: X: -0.134095, Y: -0.187941, Z: -0.219413, Yaw: 1.137389, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134115, Y: 0.187884, Z: 0.767691, Velocity_in: X: -0.001166, Y: -0.000027, Z: 0.001071, Error: X: 0.134095, Y: 0.187941, Z: 0.219413, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213294
Current Pose: X: -0.134096, Y: -0.187927, Z: -0.219038, Yaw: 1.137400, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134098, Y: 0.187878, Z: 0.766258, Velocity_in: X: -0.000887, Y: 0.000085, Z: 0.001494, Error: X: 0.134096, Y: 0.187927, Z: 0.219038, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213326
Current Pose: X: -0.134095, Y: -0.187926, Z: -0.218753, Yaw: 1.137410, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134094, Y: 0.187921, Z: 0.765350, Velocity_in: X: -0.001105, Y: -0.000139, Z: 0.001493, Error: X: 0.134095, Y: 0.187926, Z: 0.218753, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213359
Current Pose: X: -0.134096, Y: -0.187911, Z: -0.218415, Yaw: 1.137356, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134096, Y: 0.187857, Z: 0.764117, Velocity_in: X: -0.000936, Y: -0.000060, Z: 0.001446, Error: X: 0.134096, Y: 0.187911, Z: 0.218415, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213392
Current Pose: X: -0.134103, Y: -0.187890, Z: -0.218103, Yaw: 1.137353, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134131, Y: 0.187817, Z: 0.763049, Velocity_in: X: -0.000696, Y: 0.000038, Z: 0.001698, Error: X: 0.134103, Y: 0.187890, Z: 0.218103, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213425
Current Pose: X: -0.134113, Y: -0.187868, Z: -0.217857, Yaw: 1.137361, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134145, Y: 0.187791, Z: 0.762252, Velocity_in: X: -0.000124, Y: 0.000336, Z: 0.001479, Error: X: 0.134113, Y: 0.187868, Z: 0.217857, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213458
Current Pose: X: -0.134125, Y: -0.187834, Z: -0.217483, Yaw: 1.137358, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134170, Y: 0.187715, Z: 0.760816, Velocity_in: X: -0.000102, Y: 0.000382, Z: 0.001477, Error: X: 0.134125, Y: 0.187834, Z: 0.217483, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213491
Current Pose: X: -0.134139, Y: -0.187786, Z: -0.217169, Yaw: 1.137336, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134187, Y: 0.187620, Z: 0.759779, Velocity_in: X: -0.000001, Y: 0.000539, Z: 0.001403, Error: X: 0.134139, Y: 0.187786, Z: 0.217169, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213526
Current Pose: X: -0.134160, Y: -0.187744, Z: -0.217011, Yaw: 1.137321, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134232, Y: 0.187596, Z: 0.759380, Velocity_in: X: -0.000258, Y: 0.000573, Z: 0.001320, Error: X: 0.134160, Y: 0.187744, Z: 0.217011, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213561
Current Pose: X: -0.134178, Y: -0.187716, Z: -0.216919, Yaw: 1.137380, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134244, Y: 0.187618, Z: 0.759125, Velocity_in: X: 0.000057, Y: 0.000487, Z: 0.001110, Error: X: 0.134178, Y: 0.187716, Z: 0.216919, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213592
Current Pose: X: -0.134212, Y: -0.187689, Z: -0.216831, Yaw: 1.137396, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134332, Y: 0.187594, Z: 0.758819, Velocity_in: X: -0.000160, Y: 0.000611, Z: 0.001368, Error: X: 0.134212, Y: 0.187689, Z: 0.216831, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213626
Current Pose: X: -0.134258, Y: -0.187647, Z: -0.216945, Yaw: 1.137397, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134416, Y: 0.187503, Z: 0.759420, Velocity_in: X: 0.000004, Y: 0.000886, Z: 0.001502, Error: X: 0.134258, Y: 0.187647, Z: 0.216945, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213666
Current Pose: X: -0.134296, Y: -0.187619, Z: -0.217026, Yaw: 1.137421, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134428, Y: 0.187518, Z: 0.759671, Velocity_in: X: 0.000269, Y: 0.001118, Z: 0.001626, Error: X: 0.134296, Y: 0.187619, Z: 0.217026, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213694
Current Pose: X: -0.134351, Y: -0.187581, Z: -0.217155, Yaw: 1.137483, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134547, Y: 0.187447, Z: 0.760174, Velocity_in: X: 0.000315, Y: 0.001158, Z: 0.001382, Error: X: 0.134351, Y: 0.187581, Z: 0.217155, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213729
Current Pose: X: -0.134417, Y: -0.187537, Z: -0.217310, Yaw: 1.137518, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134646, Y: 0.187384, Z: 0.760740, Velocity_in: X: 0.000444, Y: 0.001589, Z: 0.001208, Error: X: 0.134417, Y: 0.187537, Z: 0.217310, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213761
Current Pose: X: -0.134484, Y: -0.187504, Z: -0.217455, Yaw: 1.137524, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134719, Y: 0.187387, Z: 0.761239, Velocity_in: X: 0.000611, Y: 0.001785, Z: 0.001234, Error: X: 0.134484, Y: 0.187504, Z: 0.217455, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213802
Current Pose: X: -0.134540, Y: -0.187494, Z: -0.217560, Yaw: 1.137550, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134737, Y: 0.187459, Z: 0.761565, Velocity_in: X: 0.000152, Y: 0.001553, Z: 0.001096, Error: X: 0.134540, Y: 0.187494, Z: 0.217560, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213828
Current Pose: X: -0.134619, Y: -0.187514, Z: -0.217680, Yaw: 1.137570, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134897, Y: 0.187583, Z: 0.761999, Velocity_in: X: 0.000059, Y: 0.001823, Z: 0.001041, Error: X: 0.134619, Y: 0.187514, Z: 0.217680, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213869
Current Pose: X: -0.134698, Y: -0.187557, Z: -0.217777, Yaw: 1.137567, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134974, Y: 0.187708, Z: 0.762318, Velocity_in: X: -0.000482, Y: 0.001418, Z: 0.001147, Error: X: 0.134698, Y: 0.187557, Z: 0.217777, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213895
Current Pose: X: -0.134759, Y: -0.187586, Z: -0.217876, Yaw: 1.137566, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134974, Y: 0.187689, Z: 0.762665, Velocity_in: X: -0.000651, Y: 0.001344, Z: 0.001162, Error: X: 0.134759, Y: 0.187586, Z: 0.217876, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213932
Current Pose: X: -0.134831, Y: -0.187627, Z: -0.217994, Yaw: 1.137557, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135083, Y: 0.187770, Z: 0.763097, Velocity_in: X: -0.000389, Y: 0.001579, Z: 0.001271, Error: X: 0.134831, Y: 0.187627, Z: 0.217994, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213964
Current Pose: X: -0.134892, Y: -0.187671, Z: -0.218102, Yaw: 1.137498, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135105, Y: 0.187827, Z: 0.763463, Velocity_in: X: -0.000358, Y: 0.001426, Z: 0.001373, Error: X: 0.134892, Y: 0.187671, Z: 0.218102, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 213991
Current Pose: X: -0.134933, Y: -0.187706, Z: -0.218164, Yaw: 1.137483, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135074, Y: 0.187826, Z: 0.763638, Velocity_in: X: -0.000273, Y: 0.001376, Z: 0.001494, Error: X: 0.134933, Y: 0.187706, Z: 0.218164, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214030
Current Pose: X: -0.134967, Y: -0.187747, Z: -0.218227, Yaw: 1.137463, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135088, Y: 0.187890, Z: 0.763856, Velocity_in: X: -0.000155, Y: 0.001055, Z: 0.001699, Error: X: 0.134967, Y: 0.187747, Z: 0.218227, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214070
Current Pose: X: -0.134981, Y: -0.187797, Z: -0.217923, Yaw: 1.137475, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135028, Y: 0.187973, Z: 0.762426, Velocity_in: X: 0.000069, Y: 0.000694, Z: 0.001964, Error: X: 0.134981, Y: 0.187797, Z: 0.217923, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214100
Current Pose: X: -0.134999, Y: -0.187844, Z: -0.217588, Yaw: 1.137438, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135065, Y: 0.188008, Z: 0.761224, Velocity_in: X: -0.000052, Y: 0.000810, Z: 0.001917, Error: X: 0.134999, Y: 0.187844, Z: 0.217588, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214129
Current Pose: X: -0.135001, Y: -0.187874, Z: -0.217319, Yaw: 1.137429, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135008, Y: 0.187980, Z: 0.760346, Velocity_in: X: 0.000354, Y: 0.000850, Z: 0.002195, Error: X: 0.135001, Y: 0.187874, Z: 0.217319, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214167
Current Pose: X: -0.134997, Y: -0.187908, Z: -0.217043, Yaw: 1.137456, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134982, Y: 0.188025, Z: 0.759374, Velocity_in: X: 0.000495, Y: 0.000359, Z: 0.002001, Error: X: 0.134997, Y: 0.187908, Z: 0.217043, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214193
Current Pose: X: -0.134997, Y: -0.187916, Z: -0.216832, Yaw: 1.137470, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.134996, Y: 0.187945, Z: 0.758702, Velocity_in: X: 0.000918, Y: 0.000570, Z: 0.001760, Error: X: 0.134997, Y: 0.187916, Z: 0.216832, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214240
Current Pose: X: -0.135005, Y: -0.187919, Z: -0.216709, Yaw: 1.137509, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135033, Y: 0.187931, Z: 0.758358, Velocity_in: X: 0.001427, Y: 0.000866, Z: 0.001492, Error: X: 0.135005, Y: 0.187919, Z: 0.216709, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214267
Current Pose: X: -0.135023, Y: -0.187914, Z: -0.216633, Yaw: 1.137497, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135088, Y: 0.187893, Z: 0.758138, Velocity_in: X: 0.001190, Y: 0.000906, Z: 0.001457, Error: X: 0.135023, Y: 0.187914, Z: 0.216633, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214297
Current Pose: X: -0.135065, Y: -0.187910, Z: -0.216627, Yaw: 1.137516, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135210, Y: 0.187899, Z: 0.758190, Velocity_in: X: 0.001054, Y: 0.001438, Z: 0.001360, Error: X: 0.135065, Y: 0.187910, Z: 0.216627, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214338
Current Pose: X: -0.135117, Y: -0.187929, Z: -0.216568, Yaw: 1.137551, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135300, Y: 0.187995, Z: 0.757930, Velocity_in: X: 0.000619, Y: 0.001521, Z: 0.001050, Error: X: 0.135117, Y: 0.187929, Z: 0.216568, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214374
Current Pose: X: -0.135167, Y: -0.187952, Z: -0.216523, Yaw: 1.137577, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.135340, Y: 0.188030, Z: 0.757787, Velocity_in: X: 0.000285, Y: 0.001779, Z: 0.001108, Error: X: 0.135167, Y: 0.187952, Z: 0.216523, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 214402
